  1,  1660.188,   450.996,  1622.980,   227.292,   227.292,   718.677,
  2,  1660.188,   450.996,  1622.980,   227.292,   227.292,   718.677,
  3,  1594.947,   449.781,  1557.123,   227.330,   227.330,   718.730,
  4,  1470.306,   447.413,  1430.824,   227.430,   227.430,   718.868,
  5,  1242.888,   442.525,  1195.801,   227.910,   227.910,   719.521,
  6,  1139.412,   439.773,  1080.525,   238.311,   238.311,   722.318,
  7,  1232.284,   442.258,  1184.468,   227.949,   227.949,   719.574,
  8,  1198.657,   441.410,  1148.112,   228.130,   228.130,   719.823,
  9,  1193.853,   441.290,  1142.833,   228.159,   228.159,   719.862,
 10,  1190.855,   441.213,  1139.525,   228.176,   228.176,   719.886,
  1,   690.933,   358.094,
  2,   690.399,   368.926,
  3,   689.306,   390.550,
  4,   687.329,   425.271,
  5,   687.938,   416.714,
  6,   688.235,   411.006,
  7,   688.167,   412.311,
 11,  1193.853,   443.572,  1153.860,   227.777,   227.777,   732.734,
 12,  1143.004,   442.302,  1098.936,   228.039,   228.039,   733.014,
 13,  1045.955,   439.615,   987.474,   321.244,   321.244,   710.035,
 14,  1132.112,   442.033,  1086.708,   228.122,   228.122,   733.104,
 15,  1088.479,   440.846,  1035.834,   268.606,   268.606,   722.618,
 16,  1126.481,   441.882,  1080.290,   228.164,   228.164,   733.150,
 17,  1107.480,   441.360,  1058.111,   245.905,   245.905,   730.813,
 18,  1123.120,   441.789,  1076.426,   228.191,   228.191,   733.179,
 19,  1115.300,   441.574,  1067.263,   236.617,   236.617,   734.807,
 20,  1120.445,   441.716,  1073.298,   230.525,   230.525,   735.854,
  8,   600.664,   420.962,
  9,   601.253,   412.737,
 10,   602.220,   390.851,
 11,   601.334,   411.184,
 12,   601.353,   410.473,
 21,  1120.445,   441.234,  1070.629,   235.416,   235.416,   653.766,
 22,  1170.801,   442.537,  1127.256,   227.940,   227.940,   650.747,
 23,  1160.281,   442.269,  1115.811,   227.994,   227.994,   650.818,
 24,  1140.154,   441.762,  1093.409,   228.146,   228.146,   651.017,
 25,  1130.123,   441.506,  1081.962,   228.228,   228.228,   651.124,
 26,  1125.284,   441.370,  1076.333,   229.812,   229.812,   653.289,
 13,   615.491,   412.445,
 14,   615.958,   402.262,
 15,   615.560,   411.214,
 16,   615.582,   410.468,
 27,  1125.284,   441.316,  1076.020,   230.392,   230.392,   667.951,
 28,  1076.459,   439.955,  1018.797,   287.376,   287.376,   645.698,
 29,  1121.634,   441.213,  1071.709,   234.602,   234.602,   668.013,
 17,   617.601,   414.809,
 18,   618.048,   405.080,
 19,   617.779,   411.244,
 20,   617.799,   410.508,
 30,  1125.284,   441.182,  1075.237,   231.792,   231.792,   672.242,
 31,  1175.833,   442.488,  1131.869,   227.944,   227.944,   667.411,
 32,  1148.352,   441.786,  1101.659,   228.115,   228.115,   667.633,
 33,  1137.430,   441.508,  1089.327,   228.205,   228.205,   667.750,
 34,  1131.244,   441.350,  1082.221,   228.257,   228.257,   667.817,
 35,  1128.259,   441.266,  1078.758,   228.390,   228.390,   667.992,
 21,   623.192,   406.707,
 22,   622.636,   418.923,
 23,   623.021,   410.380,
 24,   622.987,   411.108,
 36,  1128.259,   441.336,  1079.165,   227.652,   227.652,   671.548,
 37,  1079.433,   439.969,  1021.842,   284.282,   284.282,   654.071,
 38,  1124.693,   441.235,  1074.947,   231.744,   231.744,   676.665,
 25,   620.293,   411.240,
 26,   620.783,   400.630,
 27,   620.338,   410.555,
